Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F10,74,2.737468676587546e+03,1.214747032755846e+03,2.620692341000783e+03,2.602953787996411e+03,1.892062944919420e+03,2.528268462717759e+03,2.609404084919986e+03,2.184400947012937e+03,2.618987395923658e+03,2.715992798085738e+03,1.812026880811046e+03,1.932209631809492e+03
F10,75,2.737468500506992e+03,1.171913891786621e+03,2.620692341000783e+03,2.602953787996411e+03,1.883168809024004e+03,2.528268462717759e+03,2.609404084919986e+03,2.184400947012937e+03,2.618742138128108e+03,2.715992798085738e+03,1.686823477574757e+03,1.932209631809492e+03
F10,76,2.737467424878203e+03,1.171913891786621e+03,2.620692341000783e+03,2.602894306827994e+03,1.883168809024004e+03,2.528268462717759e+03,2.608367598929447e+03,2.184400947012937e+03,2.618633786461664e+03,2.715521934707491e+03,1.686823477574757e+03,1.932209631809492e+03
F10,77,2.737459613107398e+03,1.171913891786621e+03,2.620692341000783e+03,2.602893258004596e+03,1.883168809024004e+03,2.528268462717759e+03,2.605450083259061e+03,2.184400947012937e+03,2.618630088255492e+03,2.715521934707491e+03,1.686526527528165e+03,1.932209631809492e+03
F10,78,2.737434223850164e+03,1.163254973984636e+03,2.620692341000783e+03,2.602072213580154e+03,1.883168809024004e+03,2.528268462717759e+03,2.605450083259061e+03,2.184400947012937e+03,2.618417756333079e+03,2.714896179320930e+03,1.663137773707105e+03,1.932209631809492e+03
F10,79,2.737430260241624e+03,1.154455774624668e+03,2.620692341000783e+03,2.602072213580154e+03,1.461481189458183e+03,2.528268462717759e+03,2.605338386866347e+03,2.184400947012937e+03,2.617573317944956e+03,2.714090200514866e+03,1.639359702328715e+03,1.932209631809492e+03
F10,80,2.737428564009726e+03,1.154455774624668e+03,2.620692341000783e+03,2.601962538003675e+03,1.461481189458183e+03,2.528268462717759e+03,2.605338386866347e+03,2.184400947012937e+03,2.617493189836859e+03,2.713852936209718e+03,1.567558646355366e+03,1.932209631809492e+03
F10,81,2.737428564009726e+03,1.154455774624668e+03,2.620692341000783e+03,2.601962538003675e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617398023404153e+03,2.713698269433779e+03,1.567558646355366e+03,1.932209631809492e+03
F10,82,2.737428267766267e+03,1.150112027493236e+03,2.618722361362778e+03,2.601945296206929e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617387197682714e+03,2.713565742596754e+03,1.551419672860855e+03,1.932209631809492e+03
F10,83,2.737428267766267e+03,1.149199735025959e+03,2.618722361362778e+03,2.601902960924735e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617185167037427e+03,2.713565742596754e+03,1.546186713236498e+03,1.932209631809492e+03
F10,84,2.737428267766267e+03,1.149199735025959e+03,2.618722361362778e+03,2.601829300841950e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617185167037427e+03,2.713556023930628e+03,1.531950374107264e+03,1.932209631809492e+03
F10,85,2.737426664038180e+03,1.148108188806975e+03,2.618722361362778e+03,2.600573597462288e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617185167037427e+03,2.713540526454177e+03,1.531950374107264e+03,1.932209631809492e+03
F10,86,2.737426664038180e+03,1.148108188806975e+03,2.618722361362778e+03,2.600571305814412e+03,1.461481189458183e+03,2.528268462717759e+03,2.603298384375520e+03,2.184400947012937e+03,2.617178920742464e+03,2.713538009907187e+03,1.523200636300174e+03,1.932209631809492e+03
F10,87,2.737422256241470e+03,1.148108188806975e+03,2.618722361362778e+03,2.600571305814412e+03,1.461481189458183e+03,2.528268462717759e+03,2.603094024147504e+03,2.184400947012937e+03,2.617178920742464e+03,2.713501187628056e+03,1.522769205602022e+03,1.932209631809492e+03
F10,88,2.737420423430820e+03,1.135900007125370e+03,2.618722361362778e+03,2.600545126821728e+03,1.461481189458183e+03,2.528268462717759e+03,2.602768910240643e+03,2.184400947012937e+03,2.616551256024367e+03,2.713379349625207e+03,1.506419310683436e+03,1.932209631809492e+03
F10,89,2.737420283983728e+03,1.123491819368660e+03,2.617757950255295e+03,2.600354231281728e+03,1.461481189458183e+03,2.528268462717759e+03,2.602452315292160e+03,2.184400947012937e+03,2.616451284301186e+03,2.713310986373834e+03,1.506419310683436e+03,1.932209631809492e+03
F10,90,2.737415862803267e+03,1.118390969694165e+03,2.617757950255295e+03,2.600300509036125e+03,1.461481189458183e+03,2.528268462717759e+03,2.602452315292160e+03,2.184400947012937e+03,2.616438949798913e+03,2.713120615553921e+03,1.499561436229010e+03,1.932209631809492e+03
F10,91,2.737415862803267e+03,1.116207810652961e+03,2.617757950255295e+03,2.600300509036125e+03,1.461481189458183e+03,2.528268462717759e+03,2.602452315292160e+03,2.184400947012937e+03,2.614644410456649e+03,2.713071258166904e+03,1.499561436229010e+03,1.932209631809492e+03
F10,92,2.737415358576841e+03,1.115258792271721e+03,2.614242020786122e+03,2.600300509036125e+03,1.461481189458183e+03,2.528268462717759e+03,2.602452315292160e+03,2.184400947012937e+03,2.614644410456649e+03,2.713029435572625e+03,1.499561436229010e+03,1.932209631809492e+03
F10,93,2.737415225073692e+03,9.921549941984097e+02,2.614242020786122e+03,2.599934945675934e+03,1.461481189458183e+03,2.528268462717759e+03,2.601623632841717e+03,2.184400947012937e+03,2.614428588537397e+03,2.712997410596711e+03,1.498693579192455e+03,1.932209631809492e+03
F10,94,2.737409659326968e+03,9.896527017995772e+02,2.614242020786122e+03,2.599934945675934e+03,1.461481189458183e+03,2.528268462717759e+03,2.599635954249520e+03,2.184400947012937e+03,2.614428588537397e+03,2.712871619941703e+03,1.498693579192455e+03,1.932209631809492e+03
F10,95,2.737406681975354e+03,9.696877027351418e+02,2.614242020786122e+03,2.599934945675934e+03,1.461481189458183e+03,2.528268462717759e+03,2.599635954249520e+03,2.184400947012937e+03,2.614250224942175e+03,2.712851887619108e+03,1.497277844026180e+03,1.932209631809492e+03
F10,96,2.737404712816345e+03,9.625873709290165e+02,2.614242020786122e+03,2.599934945675934e+03,1.461481189458183e+03,2.528268462717759e+03,2.599329392168511e+03,2.184400947012937e+03,2.614250224942175e+03,2.712840161593808e+03,1.497277844026180e+03,1.932209631809492e+03
F10,97,2.737404712816345e+03,9.572525058044102e+02,2.614242020786122e+03,2.599934945675934e+03,1.461481189458183e+03,2.528268462717759e+03,2.593919593163394e+03,2.184400947012937e+03,2.614250224942175e+03,2.712826553016229e+03,1.497277844026180e+03,1.932209631809492e+03
F10,98,2.737404590308838e+03,9.572525058044102e+02,2.614242020786122e+03,2.599934945675934e+03,1.425239774965833e+03,2.528268462717759e+03,2.587648639769499e+03,2.184400947012937e+03,2.614213724921983e+03,2.712821238170127e+03,1.495689202954320e+03,1.932209631809492e+03
F10,99,2.737402190527053e+03,9.572525058044102e+02,2.614242020786122e+03,2.599896738808757e+03,1.425239774965833e+03,2.528268462717759e+03,2.581813545218538e+03,2.184400947012937e+03,2.614013626531241e+03,2.712815839614701e+03,1.495689202954320e+03,1.890902334437145e+03
F10,100,,9.485865579479712e+02,2.614242020786122e+03,2.599123415735074e+03,1.425239774965833e+03,2.528268462717759e+03,2.579363571668625e+03,2.184400947012937e+03,2.613916948840165e+03,2.712812724881726e+03,1.492615535747668e+03,1.872614681654573e+03

Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F11,0,4.029509122309331e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03,7.830485669824244e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03,5.666813389684881e+03
F11,1,2.723466013099647e+03,3.958364194344786e+03,5.149831876891622e+03,4.920216732580502e+03,6.386455334255874e+03,2.672420697840380e+03,5.666813389684881e+03,5.510452997591736e+03,3.931806452305662e+03,5.666813389684881e+03,5.397856867955657e+03,3.575449805019579e+03
F11,2,2.723466013099647e+03,3.219695580340246e+03,4.503134497871210e+03,4.704451906944710e+03,5.798722153777099e+03,2.672420697840380e+03,3.779151565911016e+03,4.917880521730476e+03,2.788095012337803e+03,5.452397217459518e+03,5.397856867955657e+03,3.575449805019579e+03
F11,3,2.671220887391728e+03,3.088028231815670e+03,3.783020355310257e+03,4.635338368557123e+03,5.415343107559951e+03,2.641826722033624e+03,3.437362552089944e+03,2.951164725593386e+03,2.780291298327615e+03,3.758717821859133e+03,5.397856867955657e+03,3.058730312851239e+03
F11,4,2.663826282651303e+03,3.051632340720153e+03,3.221577068534138e+03,4.404724749766941e+03,4.613367340808762e+03,2.641826722033624e+03,2.937422769649597e+03,2.951164725593386e+03,2.753135633362147e+03,3.758717821859133e+03,5.397856867955657e+03,2.865566744243189e+03
F11,5,2.660080527819757e+03,3.042262635387202e+03,3.187720117625208e+03,4.199629872496804e+03,3.517628635848320e+03,2.641826722033624e+03,2.697619140709768e+03,2.951164725593386e+03,2.742924628004600e+03,2.952712278178434e+03,5.397856867955657e+03,2.865566744243189e+03
F11,6,2.660080527819757e+03,2.807457018992983e+03,3.167135621234167e+03,3.945723268053006e+03,3.517628635848320e+03,2.625819640468772e+03,2.670351579380348e+03,2.708822505297092e+03,2.709845819754600e+03,2.952712278178434e+03,5.397856867955657e+03,2.865566744243189e+03
F11,7,2.624266430678737e+03,2.767163783583896e+03,3.167135621234167e+03,3.867948775302727e+03,3.517628635848320e+03,2.625819640468772e+03,2.667341160569231e+03,2.708822505297092e+03,2.671573336731026e+03,2.815883233301705e+03,5.397856867955657e+03,2.794973569387871e+03
F11,8,2.624266430678737e+03,2.767163783583896e+03,2.859383473503700e+03,3.545113607379118e+03,3.517628635848320e+03,2.625819640468772e+03,2.667341160569231e+03,2.708822505297092e+03,2.671573336731026e+03,2.775190112866035e+03,5.397856867955657e+03,2.794973569387871e+03
F11,9,2.622040520616930e+03,2.721306785757491e+03,2.859383473503700e+03,3.246913329974715e+03,3.087955552848076e+03,2.623519491335790e+03,2.661713285628358e+03,2.678512763087169e+03,2.638744458554350e+03,2.716325733401253e+03,5.397856867955657e+03,2.794973569387871e+03
F11,10,2.622040520616930e+03,2.718943079157259e+03,2.824096396293876e+03,3.049359460000802e+03,3.006402123276011e+03,2.623519491335790e+03,2.661713285628358e+03,2.678512763087169e+03,2.638466228023619e+03,2.716325733401253e+03,5.397856867955657e+03,2.794973569387871e+03
F11,11,2.621155210460696e+03,2.718943079157259e+03,2.824096396293876e+03,2.993692480520278e+03,2.899762893034673e+03,2.623504079861157e+03,2.661713285628358e+03,2.678512763087169e+03,2.638466228023619e+03,2.716325733401253e+03,5.397856867955657e+03,2.729138521837625e+03
F11,12,2.621060334824119e+03,2.718943079157259e+03,2.824096396293876e+03,2.898262421257080e+03,2.899762893034673e+03,2.623504079861157e+03,2.648985373544575e+03,2.678512763087169e+03,2.638466228023619e+03,2.699319461284435e+03,5.397856867955657e+03,2.729138521837625e+03
F11,13,2.621005990000565e+03,2.718943079157259e+03,2.778636198720118e+03,2.861974274917148e+03,2.821587366699551e+03,2.615866123706859e+03,2.643382988017017e+03,2.673001141545852e+03,2.638466228023619e+03,2.691709940228412e+03,5.397856867955657e+03,2.708010891123913e+03
F11,14,2.621005990000565e+03,2.705472698996130e+03,2.778636198720118e+03,2.843446439389700e+03,2.728176758258904e+03,2.615866123706859e+03,2.643382988017017e+03,2.673001141545852e+03,2.638466228023619e+03,2.680136563121812e+03,5.397856867955657e+03,2.708010891123913e+03
F11,15,2.619635499311576e+03,2.705472698996130e+03,2.700505614286705e+03,2.809326519367477e+03,2.698483689060666e+03,2.615866123706859e+03,2.639525084698526e+03,2.673001141545852e+03,2.638466228023619e+03,2.674589769691688e+03,5.397856867955657e+03,2.683767244731494e+03
F11,16,2.617391348383952e+03,2.680585918979252e+03,2.700505614286705e+03,2.781815683226966e+03,2.692849962371160e+03,2.615866123706859e+03,2.639525084698526e+03,2.673001141545852e+03,2.638466228023619e+03,2.642823034845403e+03,5.397856867955657e+03,2.683767244731494e+03
F11,17,2.615853388839235e+03,2.680585918979252e+03,2.700505614286705e+03,2.769269592273333e+03,2.692849962371160e+03,2.615866123706859e+03,2.632077837912022e+03,2.673001141545852e+03,2.638466228023619e+03,2.642823034845403e+03,5.397856867955657e+03,2.683767244731494e+03
F11,18,2.614499404271083e+03,2.680585918979252e+03,2.700505614286705e+03,2.764911801495989e+03,2.692849962371160e+03,2.615866123706859e+03,2.628421147941038e+03,2.652501391555582e+03,2.637752855049700e+03,2.642823034845403e+03,5.397856867955657e+03,2.683767244731494e+03
F11,19,2.612050470910101e+03,2.680585918979252e+03,2.700505614286705e+03,2.744583959322913e+03,2.682587055581146e+03,2.615866123706859e+03,2.628421147941038e+03,2.652501391555582e+03,2.636220086901283e+03,2.642823034845403e+03,5.397856867955657e+03,2.675542060574466e+03
F11,20,2.609427197751252e+03,2.680585918979252e+03,2.681729479628634e+03,2.731420242565121e+03,2.681948128126424e+03,2.615866123706859e+03,2.628421147941038e+03,2.652501391555582e+03,2.636220086901283e+03,2.642620067515121e+03,5.397856867955657e+03,2.665727507771773e+03
F11,21,2.608216187196559e+03,2.680585918979252e+03,2.681729479628634e+03,2.727146519470870e+03,2.681948128126424e+03,2.610972444524072e+03,2.628421147941038e+03,2.652501391555582e+03,2.636220086901283e+03,2.642620067515121e+03,5.397856867955657e+03,2.665727507771773e+03
F11,22,2.606873892507026e+03,2.680585918979252e+03,2.670374167518965e+03,2.696121899873429e+03,2.680729217442925e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.636220086901283e+03,2.642620067515121e+03,5.397856867955657e+03,2.665727507771773e+03
F11,23,2.606358907234971e+03,2.680585918979252e+03,2.668617183099801e+03,2.689073154217864e+03,2.680729217442925e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.636220086901283e+03,2.637120781773855e+03,5.397856867955657e+03,2.642470242254970e+03
F11,24,2.606154627000135e+03,2.680585918979252e+03,2.663655310902600e+03,2.689073154217864e+03,2.677387830662955e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.635351908816316e+03,2.637120781773855e+03,5.397856867955657e+03,2.641086424066531e+03
F11,25,2.605544896724171e+03,2.679946939930177e+03,2.659785750716960e+03,2.674387121588389e+03,2.676692984354006e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.635351908816316e+03,2.637120781773855e+03,5.397856867955657e+03,2.640999473456852e+03
F11,26,2.603936950019553e+03,2.679946939930177e+03,2.659785750716960e+03,2.659428614513869e+03,2.667024974166350e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.635351908816316e+03,2.637120781773855e+03,5.397856867955657e+03,2.640999473456852e+03
F11,27,2.603936950019553e+03,2.679946939930177e+03,2.645572767893355e+03,2.658527081090822e+03,2.667024974166350e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.633918396369001e+03,2.637120781773855e+03,5.397856867955657e+03,2.640999473456852e+03
F11,28,2.603693837447172e+03,2.679483800650581e+03,2.645572767893355e+03,2.645553880247748e+03,2.665986294012054e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.630975298691272e+03,2.637120781773855e+03,5.397856867955657e+03,2.636616546027977e+03
F11,29,2.602884235914698e+03,2.677074537447017e+03,2.645572767893355e+03,2.645492083676866e+03,2.660623170970712e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.630394438283146e+03,2.637120781773855e+03,5.397856867955657e+03,2.636616546027977e+03
F11,30,2.602582046978694e+03,2.677074537447017e+03,2.645572767893355e+03,2.644268618277796e+03,2.639115296982854e+03,2.610972444524072e+03,2.628313029750514e+03,2.652501391555582e+03,2.630394438283146e+03,2.637120781773855e+03,5.397856867955657e+03,2.636616546027977e+03
F11,31,2.602573821129000e+03,2.665626796027408e+03,2.632517086749267e+03,2.640766601756619e+03,2.638862741540213e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.630394438283146e+03,2.637120781773855e+03,5.397856867955657e+03,2.636167816910355e+03
F11,32,2.602167544134861e+03,2.665626796027408e+03,2.632517086749267e+03,2.637365819831256e+03,2.638154880800465e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.630394438283146e+03,2.637120781773855e+03,5.397856867955657e+03,2.636167816910355e+03
F11,33,2.602081291812484e+03,2.665626796027408e+03,2.632517086749267e+03,2.636021967829376e+03,2.638154880800465e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.627890063370976e+03,2.637120781773855e+03,5.397856867955657e+03,2.636167816910355e+03
F11,34,2.602071653076138e+03,2.657073327150204e+03,2.632517086749267e+03,2.634815188513006e+03,2.636486278638626e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.623548646698669e+03,2.637120781773855e+03,5.397856867955657e+03,2.635472530659014e+03
F11,35,2.601992013323487e+03,2.657073327150204e+03,2.632517086749267e+03,2.633258997367773e+03,2.636486278638626e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.621464880455061e+03,2.630625749934035e+03,2.881466941722622e+03,2.635472530659014e+03
F11,36,2.601806110891744e+03,2.657073327150204e+03,2.629201067358492e+03,2.632709216474831e+03,2.636486278638626e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.618196008099832e+03,2.625382224619595e+03,2.831007803561211e+03,2.633234873402098e+03
F11,37,2.601774692688847e+03,2.657073327150204e+03,2.629201067358492e+03,2.626428299571099e+03,2.635966553862218e+03,2.610972444524072e+03,2.628313029750514e+03,2.652373880873554e+03,2.618196008099832e+03,2.619733221735185e+03,2.701930714496706e+03,2.633234873402098e+03
F11,38,2.601567241829467e+03,2.657073327150204e+03,2.629201067358492e+03,2.625473210027413e+03,2.635966553862218e+03,2.607341956964571e+03,2.627617665775031e+03,2.652373880873554e+03,2.618196008099832e+03,2.615608684978648e+03,2.686825082822351e+03,2.633234873402098e+03
F11,39,2.601450171866857e+03,2.657073327150204e+03,2.629201067358492e+03,2.625338628096915e+03,2.635966553862218e+03,2.607341956964571e+03,2.626115046939746e+03,2.639375352113329e+03,2.618196008099832e+03,2.615166034026214e+03,2.679865516188729e+03,2.633234873402098e+03
F11,40,2.601361597807125e+03,2.655911628708051e+03,2.629201067358492e+03,2.625338628096915e+03,2.635966553862218e+03,2.607341956964571e+03,2.626115046939746e+03,2.639375352113329e+03,2.617078891913829e+03,2.615166034026214e+03,2.641004179624238e+03,2.633234873402098e+03
F11,41,2.600902917208384e+03,2.655911628708051e+03,2.628497493614835e+03,2.621936486579166e+03,2.635966553862218e+03,2.607341956964571e+03,2.626115046939746e+03,2.639375352113329e+03,2.615926748164628e+03,2.615166034026214e+03,2.635263360052204e+03,2.633234873402098e+03
F11,42,2.600725078338574e+03,2.654159649084595e+03,2.627591623009032e+03,2.619979978471513e+03,2.635966553862218e+03,2.607341956964571e+03,2.626115046939746e+03,2.639375352113329e+03,2.615926748164628e+03,2.613859359679676e+03,2.630605106791696e+03,2.633234873402098e+03
F11,43,2.600605435380033e+03,2.654159649084595e+03,2.627591623009032e+03,2.619979978471513e+03,2.625020719166267e+03,2.607341956964571e+03,2.626115046939746e+03,2.639375352113329e+03,2.615926748164628e+03,2.612651949653673e+03,2.619740636922535e+03,2.633234873402098e+03
F11,44,2.600526416225921e+03,2.654159649084595e+03,2.626722841290118e+03,2.619319982491858e+03,2.614814576967421e+03,2.605676526330652e+03,2.626115046939746e+03,2.639375352113329e+03,2.615926748164628e+03,2.612651949653673e+03,2.617415205586108e+03,2.632792744198739e+03
F11,45,2.600501424612934e+03,2.654159649084595e+03,2.625522224337258e+03,2.618308011177933e+03,2.614814576967421e+03,2.605676526330652e+03,2.626115046939746e+03,2.639375352113329e+03,2.615926748164628e+03,2.612651949653673e+03,2.613585896120458e+03,2.632792744198739e+03
F11,46,2.600490554839752e+03,2.654159649084595e+03,2.625522224337258e+03,2.618308011177933e+03,2.614808204522341e+03,2.605676526330652e+03,2.626115046939746e+03,2.636672458130989e+03,2.615926748164628e+03,2.612651949653673e+03,2.607323017649752e+03,2.632792744198739e+03
F11,47,2.600387820922460e+03,2.654159649084595e+03,2.624429863773061e+03,2.615118544428669e+03,2.614715634421478e+03,2.605676526330652e+03,2.626115046939746e+03,2.627130960003156e+03,2.615926748164628e+03,2.612651949653673e+03,2.602989105840411e+03,2.632554477813544e+03
F11,48,2.600300672282419e+03,2.654159649084595e+03,2.623832709704874e+03,2.611593725409256e+03,2.614715634421478e+03,2.605676526330652e+03,2.625618272171392e+03,2.627130960003156e+03,2.615926748164628e+03,2.612651949653673e+03,2.601962866252456e+03,2.632554477813544e+03
F11,49,2.600299567543333e+03,2.652001103085348e+03,2.621140799745066e+03,2.611593725409256e+03,2.614715634421478e+03,2.605208731775292e+03,2.625192526914632e+03,2.627130960003156e+03,2.615926748164628e+03,2.612651949653673e+03,2.600829329244941e+03,2.632411842189538e+03
F11,50,2.600294954202671e+03,2.652001103085348e+03,2.621140799745066e+03,2.611491095283186e+03,2.614715634421478e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.615523880102292e+03,2.612533655997954e+03,2.600333321765510e+03,2.632395735024487e+03
F11,51,2.600284881014204e+03,2.652001103085348e+03,2.621140799745066e+03,2.606896855663718e+03,2.614688913133886e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.613218705903017e+03,2.612533655997954e+03,2.600122751361979e+03,2.632260556795913e+03
F11,52,2.600268310589094e+03,2.652001103085348e+03,2.620068186551346e+03,2.606896432293329e+03,2.614306921017185e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.613141688675764e+03,2.612533655997954e+03,2.600103376640101e+03,2.631732959237689e+03
F11,53,2.600233211910906e+03,2.652001103085348e+03,2.614107344380078e+03,2.606084751226092e+03,2.614306921017185e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.612693300493018e+03,2.612474079017986e+03,2.600063606150791e+03,2.631635544930286e+03
F11,54,2.600223684213388e+03,2.652001103085348e+03,2.613993303886923e+03,2.605547444485600e+03,2.614306921017185e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.612252485570180e+03,2.612474079017986e+03,2.600059058103408e+03,2.631635544930286e+03
F11,55,2.600216378168200e+03,2.650720049916996e+03,2.613993303886923e+03,2.605547444485600e+03,2.614306921017185e+03,2.605208731775292e+03,2.625120206254267e+03,2.627130960003156e+03,2.611572604035305e+03,2.612474079017986e+03,2.600052287616440e+03,2.631599071327897e+03
F11,56,2.600205906551801e+03,2.650720049916996e+03,2.613353532392189e+03,2.604495285730293e+03,2.611768292292159e+03,2.605007452418327e+03,2.625120206254267e+03,2.627130960003156e+03,2.611572604035305e+03,2.612474079017986e+03,2.600042999932014e+03,2.631599071327897e+03
F11,57,2.600205055450074e+03,2.650720049916996e+03,2.613353532392189e+03,2.603713270555678e+03,2.611768292292159e+03,2.605007452418327e+03,2.625120206254267e+03,2.627130960003156e+03,2.611572604035305e+03,2.612474079017986e+03,2.600041382308997e+03,2.631535352710330e+03
F11,58,2.600180068640769e+03,2.650720049916996e+03,2.612263669681964e+03,2.603713270555678e+03,2.611768292292159e+03,2.605007452418327e+03,2.625120206254267e+03,2.627130960003156e+03,2.611528909490771e+03,2.612474079017986e+03,2.600033427107997e+03,2.631535352710330e+03
F11,59,2.600168702443088e+03,2.650720049916996e+03,2.611602625510390e+03,2.603314170179252e+03,2.611586144832555e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.611528909490771e+03,2.612474079017986e+03,2.600026415589521e+03,2.631512143059381e+03
F11,60,2.600152819938762e+03,2.650720049916996e+03,2.607639597954901e+03,2.603314170179252e+03,2.611586144832555e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.611528909490771e+03,2.612474079017986e+03,2.600020995572852e+03,2.631512143059381e+03
F11,61,2.600146826997901e+03,2.650720049916996e+03,2.607639597954901e+03,2.603238279052624e+03,2.609889843606648e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.609844647591136e+03,2.612474079017986e+03,2.600014812123093e+03,2.631512143059381e+03
F11,62,2.600124122206143e+03,2.650720049916996e+03,2.607639597954901e+03,2.602747592770600e+03,2.609889843606648e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.607849090955054e+03,2.612390505930161e+03,2.600012811677155e+03,2.631512143059381e+03
F11,63,2.600124122206143e+03,2.650720049916996e+03,2.607639597954901e+03,2.602747592770600e+03,2.609722233291852e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.606517465537368e+03,2.612390505930161e+03,2.600012467845458e+03,2.631512143059381e+03
F11,64,2.600116541905845e+03,2.650653743645038e+03,2.604266898116291e+03,2.602747592770600e+03,2.609561879833373e+03,2.603296528164348e+03,2.625120206254267e+03,2.627130960003156e+03,2.606517465537368e+03,2.612390505930161e+03,2.600012373192176e+03,2.631512143059381e+03
F11,65,2.600114469068615e+03,2.650524180254902e+03,2.604266898116291e+03,2.602747592770600e+03,2.609455813502645e+03,2.603296528164348e+03,2.624524486622982e+03,2.627130960003156e+03,2.605408859254553e+03,2.612390505930161e+03,2.600008259711729e+03,2.631512143059381e+03
F11,66,2.600113033577931e+03,2.650524180254902e+03,2.604266898116291e+03,2.602530983134390e+03,2.606973488938619e+03,2.603296528164348e+03,2.624524486622982e+03,2.627130960003156e+03,2.603547090282498e+03,2.612390505930161e+03,2.600007427453308e+03,2.631512143059381e+03
F11,67,2.600104493287866e+03,2.650514553007560e+03,2.604266898116291e+03,2.602530983134390e+03,2.604688670326660e+03,2.603296528164348e+03,2.623879623480113e+03,2.627130960003156e+03,2.603547090282498e+03,2.612390505930161e+03,2.600007427453308e+03,2.631512143059381e+03
F11,68,2.600098797300716e+03,2.650514553007560e+03,2.604266898116291e+03,2.602529294570052e+03,2.604475286197354e+03,2.602900347605042e+03,2.623879623480113e+03,2.627130960003156e+03,2.603547090282498e+03,2.610209235098831e+03,2.600007427453308e+03,2.631512143059381e+03
F11,69,2.600096174198646e+03,2.650211903026426e+03,2.604266898116291e+03,2.602456921806759e+03,2.604475286197354e+03,2.602900347605042e+03,2.623768350660882e+03,2.627130960003156e+03,2.603547090282498e+03,2.608116752784008e+03,2.600007427453308e+03,2.631336162793324e+03
F11,70,2.600095741605009e+03,2.650211903026426e+03,2.603471052051794e+03,2.602456921806759e+03,2.604475286197354e+03,2.601869294465087e+03,2.622527196049180e+03,2.627130960003156e+03,2.603547090282498e+03,2.606923087214775e+03,2.600007427453308e+03,2.631336162793324e+03
F11,71,2.600087078205723e+03,2.650211903026426e+03,2.603033161694376e+03,2.602378799564811e+03,2.604475286197354e+03,2.601869294465087e+03,2.620807174842062e+03,2.627130960003156e+03,2.603547066183566e+03,2.605274501193365e+03,2.600007427453308e+03,2.631336162793324e+03
F11,72,2.600078170769151e+03,2.650211903026426e+03,2.603033161694376e+03,2.602213800557679e+03,2.604475286197354e+03,2.601869294465087e+03,2.620270088153401e+03,2.627130960003156e+03,2.603365910029444e+03,2.604727636325555e+03,2.600007427453308e+03,2.631336162793324e+03
F11,73,2.600074954042197e+03,2.650211903026426e+03,2.603033161694376e+03,2.602213392569366e+03,2.604475286197354e+03,2.601869294465087e+03,2.619127182233689e+03,2.627130960003156e+03,2.603365910029444e+03,2.604420917879596e+03,2.600007427453308e+03,2.631336162793324e+03
